Time (UTC),Latitude,Longitude,Depth (Sonar),Temperature (°C),pH,Depth (m),Conductivity (uS/cm),Dissolved Oxygen Saturation,Dissolved Oxygen Concentration (mg/L),Chlorophyll (ug/L),CDOM (ppb),Turbidity (NTU)
1733528655.7975097,33.4309477,-111.9292909,4.130000114440918,16.78,9.09,0.04,1554,132.3,12.37,15.92,0.13,
1733528656.7969246,33.4309528,-111.9292913,4.13700008392334,16.79,9.09,0.04,1554,132.3,12.37,15.96,0.16,
1733528657.7977068,33.4309605,-111.9292895,4.124000072479248,16.78,9.09,0.04,1555,132.3,12.37,15.38,0.12,
1733528658.7982297,33.430966,-111.9292855,4.126999855041504,16.79,9.09,0.05,1555,132.3,12.37,15.79,0.13,
1733528659.8012311,33.43097,-111.9292799,4.122000217437744,16.79,9.09,0.05,1554,132.3,12.37,15.49,0.09,
1733528660.8211372,33.4309725,-111.9292733,4.113999843597412,16.79,9.09,0.05,1555,132.3,12.38,15.80,0.18,
1733528661.811283,33.4309734,-111.9292667,4.104000091552734,16.78,9.09,0.04,1555,132.3,12.38,15.49,0.15,
1733528662.8141034,33.4309737,-111.9292594,4.107999801635742,16.78,9.09,0.04,1555,132.3,12.38,15.33,0.13,
1733528663.800733,33.4309747,-111.9292522,4.123000144958496,16.79,9.09,0.04,1554,132.5,12.39,15.48,0.13,
1733528664.7998798,33.430977,-111.9292454,4.131999969482422,16.79,9.09,0.04,1554,132.5,12.39,15.39,0.16,
1733528665.801123,33.4309804,-111.9292394,4.116000175476074,16.78,9.09,0.04,1555,132.5,12.39,15.53,0.09,
1733528666.8004694,33.4309851,-111.9292349,4.109000205993652,16.78,9.09,0.04,1555,132.7,12.41,15.44,0.12,
1733528667.8224077,33.4309904,-111.929232,4.113999843597412,16.79,9.09,0.04,1554,132.7,12.40,15.57,0.14,
1733528668.8299866,33.430996,-111.9292311,4.125999927520752,16.80,9.09,0.04,1554,132.7,12.40,15.59,0.14,
1733528669.7989433,33.4310016,-111.9292317,4.0929999351501465,16.80,9.09,0.04,1554,132.8,12.41,15.49,0.12,
1733528670.8003879,33.4310071,-111.9292341,4.09499979019165,16.79,9.09,0.04,1555,132.8,12.42,15.47,0.17,
1733528671.8004098,33.4310122,-111.9292379,4.093999862670898,16.79,9.09,0.04,1555,132.8,12.42,15.52,0.17,
1733528672.813754,33.4310169,-111.9292433,4.103000164031982,16.78,9.09,0.04,1555,132.9,12.43,15.84,0.19,
1733528673.8109677,33.4310209,-111.92925,4.0879998207092285,16.79,9.09,0.04,1555,132.9,12.43,15.50,0.09,
1733528674.82044,33.4310244,-111.9292571,4.093999862670898,16.79,9.09,0.04,1554,132.9,12.43,15.60,0.19,
1733528675.8203378,33.431028,-111.929264,4.111999988555908,16.79,9.09,0.04,1554,132.9,12.43,15.71,0.11,
1733528676.810207,33.4310313,-111.9292685,4.111999988555908,16.78,9.09,0.04,1554,132.9,12.43,15.84,0.10,
1733528677.8124764,33.4310375,-111.9292736,4.10099983215332,16.78,9.09,0.04,1555,132.9,12.43,15.68,0.15,
1733528678.8107224,33.4310434,-111.9292755,4.0960001945495605,16.77,9.09,0.04,1554,133.0,12.44,16.25,0.13,
1733528679.8119507,33.4310497,-111.929276,4.093999862670898,16.77,9.09,0.04,1554,133.0,12.44,16.23,0.19,
1733528680.8109727,33.4310557,-111.9292745,4.071000099182129,16.76,9.09,0.04,1555,133.0,12.44,16.25,0.16,
1733528681.8105977,33.4310604,-111.9292716,4.053999900817871,16.76,9.09,0.04,1554,133.0,12.45,16.18,0.12,
1733528682.8106177,33.4310643,-111.9292664,4.059000015258789,16.76,9.09,0.05,1554,133.0,12.45,16.23,0.15,
1733528683.8119216,33.4310672,-111.9292599,4.059000015258789,16.76,9.09,0.04,1554,133.0,12.45,16.05,0.11,
1733528684.843367,33.4310685,-111.9292525,4.052000045776367,16.76,9.09,0.04,1554,133.1,12.45,15.68,0.18,
1733528685.8195732,33.4310692,-111.9292455,4.064000129699707,16.76,9.09,0.05,1554,133.1,12.46,15.73,0.13,
1733528686.8199978,33.4310705,-111.9292379,4.085000038146973,16.76,9.09,0.04,1554,133.1,12.45,15.80,0.15,
1733528687.8248487,33.4310727,-111.9292311,4.084000110626221,16.77,9.09,0.04,1554,133.3,12.47,15.73,0.15,
1733528688.8397956,33.4310763,-111.9292249,4.098999977111816,16.77,9.09,0.04,1554,133.3,12.47,16.02,0.21,
1733528689.8398895,33.4310806,-111.9292201,4.103000164031982,16.77,9.09,0.04,1554,133.3,12.47,15.65,0.08,
1733528690.8197088,33.4310858,-111.9292171,4.093999862670898,16.77,9.09,0.04,1554,133.4,12.48,15.81,0.19,
1733528691.819618,33.4310904,-111.9292158,4.091000080108643,16.77,9.09,0.04,1554,133.4,12.48,15.79,0.15,
1733528692.8286994,33.4310979,-111.9292157,4.083000183105469,16.76,9.09,0.04,1555,133.4,12.48,15.86,0.17,
1733528693.81865,33.4311038,-111.9292176,4.071000099182129,16.76,9.10,0.04,1554,133.4,12.48,15.88,0.14,
1733528694.8294332,33.4311093,-111.9292214,4.090000152587891,16.75,9.09,0.04,1554,133.4,12.48,16.04,0.13,
1733528695.8399408,33.4311143,-111.929227,4.0920000076293945,16.75,9.10,0.04,1554,133.4,12.48,16.04,0.13,
1733528696.9006546,33.4311187,-111.9292341,4.125,16.75,9.10,0.04,1554,133.5,12.49,15.73,0.15,
1733528698.8285785,33.4311251,-111.9292477,4.0980000495910645,16.75,9.10,0.04,1554,133.5,12.49,16.13,0.11,
1733528699.8285599,33.4311287,-111.9292537,4.078999996185303,16.75,9.09,0.04,1554,133.6,12.50,16.15,0.23,
1733528700.8287213,33.4311334,-111.9292581,4.089000225067139,16.74,9.09,0.05,1554,133.6,12.50,16.12,0.11,
1733528701.8294594,33.4311392,-111.9292604,4.09499979019165,16.74,9.10,0.04,1555,133.6,12.50,16.07,0.17,
1733528702.8290312,33.4311455,-111.9292604,4.116000175476074,16.74,9.09,0.04,1554,133.6,12.51,16.59,0.08,
1733528703.8972907,33.4311518,-111.9292581,4.158999919891357,16.74,9.09,0.04,1554,133.6,12.51,16.30,0.12,
1733528704.8392527,33.4311566,-111.9292539,4.184000015258789,16.74,9.09,0.05,1554,133.6,12.51,16.59,0.12,
1733528705.9030848,33.4311608,-111.9292479,4.159999847412109,16.73,9.09,0.04,1554,133.7,12.52,16.31,0.09,
1733528706.8380642,33.4311638,-111.9292413,4.1479997634887695,16.73,9.09,0.05,1555,133.7,12.52,16.34,0.13,
1733528707.8396783,33.4311655,-111.9292335,4.146999835968018,16.73,9.09,0.04,1555,133.7,12.52,16.73,0.23,
1733528708.8381016,33.4311666,-111.9292259,4.135000228881836,16.73,9.09,0.04,1554,133.8,12.53,16.08,0.15,
1733528709.8390331,33.4311684,-111.9292186,4.138000011444092,16.73,9.09,0.04,1554,133.8,12.53,16.14,0.15,
1733528710.8971813,33.4311714,-111.9292127,4.14300012588501,16.72,9.10,0.04,1555,133.8,12.53,16.32,0.11,
1733528711.9071527,33.4311755,-111.9292088,4.1570000648498535,16.71,9.09,0.04,1555,133.8,12.53,16.32,0.09,
1733528712.8385243,33.4311803,-111.9292064,4.159999847412109,16.72,9.09,0.04,1554,133.8,12.53,15.96,0.11,
1733528713.84157,33.4311865,-111.9292054,4.151000022888184,16.72,9.10,0.04,1554,133.8,12.53,16.17,0.12,
1733528714.8387697,33.4311925,-111.9292061,4.170000076293945,16.73,9.09,0.04,1554,133.9,12.53,16.02,0.15,
1733528715.897344,33.4311988,-111.9292082,4.158999919891357,16.73,9.09,0.04,1554,133.9,12.53,15.93,0.09,
1733528716.8975177,33.4312036,-111.9292117,4.1539998054504395,16.72,9.09,0.04,1555,133.9,12.53,16.01,0.15,
1733528717.9042964,33.4312082,-111.9292167,4.138999938964844,16.73,9.09,0.04,1554,133.9,12.53,16.01,0.14,
1733528718.8972769,33.431212,-111.9292229,4.166999816894531,16.73,9.09,0.04,1554,133.9,12.53,15.85,0.19,
1733528719.8985536,33.4312152,-111.9292297,4.136000156402588,16.73,9.09,0.04,1555,133.9,12.53,16.22,0.12,
1733528720.9019737,33.4312187,-111.9292359,4.135000228881836,16.73,9.09,0.04,1554,133.9,12.54,15.69,0.20,
1733528721.8974757,33.4312232,-111.929241,4.120999813079834,16.73,9.09,0.04,1554,133.9,12.54,15.43,0.16,
1733528722.8986948,33.4312288,-111.9292444,4.11899995803833,16.73,9.09,0.04,1554,133.9,12.54,15.89,0.16,
1733528723.8972983,33.4312356,-111.9292466,4.111999988555908,16.73,9.09,0.05,1554,133.9,12.54,16.06,0.18,
1733528724.8984632,33.4312422,-111.929247,4.138999938964844,16.74,9.09,0.04,1554,133.9,12.53,15.54,0.14,
1733528725.8978302,33.4312463,-111.9292463,4.135000228881836,16.74,9.09,0.04,1554,133.9,12.53,15.82,0.13,
1733528726.896979,33.4312464,-111.9292462,4.171999931335449,16.74,9.09,0.05,1554,133.9,12.53,15.60,0.09,
1733528727.8980484,33.4312585,-111.9292347,4.14900016784668,16.74,9.09,0.05,1554,133.9,12.53,15.94,0.20,
1733528728.897897,33.4312604,-111.9292273,4.15500020980835,16.73,9.09,0.04,1554,133.9,12.53,15.92,0.09,
1733528729.897652,33.431261,-111.9292197,4.140999794006348,16.74,9.09,0.04,1554,133.9,12.53,15.79,0.18,
1733528730.8968418,33.431261,-111.929215,4.13100004196167,16.73,9.09,0.04,1554,133.8,12.53,15.43,0.07,
1733528731.8971019,33.431261,-111.9292148,4.1529998779296875,16.73,9.09,0.04,1554,133.8,12.53,15.65,0.21,
1733528732.897112,33.431261,-111.9292148,4.1529998779296875,16.73,9.09,0.04,1554,133.8,12.53,15.72,0.06,
1733528733.8973355,33.4312681,-111.9291916,4.168000221252441,16.74,9.09,0.04,1553,133.8,12.52,15.82,0.11,
1733528734.8970022,33.4312728,-111.9291876,4.179999828338623,16.74,9.09,0.04,1553,133.8,12.52,15.65,0.07,
1733528735.897487,33.4312782,-111.9291855,4.192999839782715,16.75,9.09,0.04,1554,133.8,12.52,16.02,0.09,
1733528736.8976452,33.4312838,-111.9291853,4.189000129699707,16.75,9.09,0.04,1554,133.8,12.52,16.07,0.08,
1733528737.8974245,33.4312896,-111.9291868,4.185999870300293,16.75,9.09,0.04,1554,133.8,12.52,16.59,0.16,
1733528738.897685,33.4312948,-111.9291898,4.146999835968018,16.75,9.09,0.04,1553,133.8,12.52,16.22,0.16,
1733528739.8970604,33.4312995,-111.9291945,4.146999835968018,16.76,9.09,0.04,1553,133.7,12.51,16.30,0.12,
1733528741.9004753,33.4313073,-111.9292059,4.085999965667725,16.74,9.09,0.05,1554,133.7,12.52,16.00,0.06,
1733528742.8994384,33.4313101,-111.9292127,4.081999778747559,16.74,9.09,0.04,1554,133.7,12.52,15.94,0.06,
1733528743.9043176,33.4313131,-111.9292194,4.079999923706055,16.74,9.09,0.03,1554,133.7,12.51,16.42,0.16,
1733528744.899388,33.4313171,-111.9292251,4.083000183105469,16.75,9.09,0.04,1553,133.7,12.51,16.03,0.15,
1733528745.8974009,33.4313222,-111.9292296,4.063000202178955,16.71,9.09,0.04,1555,133.7,12.52,16.14,0.14,
1733528746.897108,33.4313285,-111.9292327,4.057000160217285,16.72,9.09,0.05,1554,133.7,12.52,16.42,0.16,
1733528747.9019105,33.4313345,-111.9292334,4.073999881744385,16.62,9.09,0.04,1557,133.7,12.54,16.51,0.17,
1733528748.897743,33.4313402,-111.929232,4.039999961853027,16.59,9.09,0.04,1556,133.6,12.55,15.96,0.11,
1733528749.8999548,33.4313455,-111.9292283,4.034999847412109,16.67,9.09,0.04,1553,133.6,12.53,16.09,0.12,
1733528750.8986835,33.4313499,-111.9292226,4.026000022888184,16.70,9.09,0.05,1553,133.6,12.52,16.56,0.14,
1733528751.8978202,33.4313527,-111.9292164,4.026000022888184,16.66,9.09,0.04,1555,133.6,12.53,16.39,0.08,
1733528752.8971124,33.4313544,-111.9292099,3.997999906539917,16.65,9.09,0.05,1555,133.6,12.53,16.62,0.15,
1733528753.8972242,33.431355,-111.9292036,3.986999988555908,16.68,9.09,0.04,1554,133.6,12.52,16.15,0.12,
1733528754.897368,33.4313556,-111.9291968,3.994999885559082,16.69,9.09,0.04,1554,133.6,12.51,15.99,0.16,
1733528755.8975267,33.4313567,-111.9291903,3.997999906539917,16.68,9.09,0.03,1555,133.6,12.52,16.12,0.13,
1733528756.89766,33.4313589,-111.9291846,3.996999979019165,16.68,9.09,0.04,1555,133.5,12.52,16.34,0.10,
1733528757.8970444,33.4313625,-111.9291792,4.006999969482422,16.70,9.09,0.04,1554,133.5,12.51,16.02,0.07,
1733528758.8999243,33.4313671,-111.9291751,4.039000034332275,16.72,9.09,0.04,1554,133.5,12.50,16.21,0.09,
1733528759.8976426,33.4313722,-111.9291734,4.038000106811523,16.73,9.09,0.04,1554,133.5,12.50,16.25,0.15,
1733528760.8990047,33.4313779,-111.9291732,4.046999931335449,16.72,9.09,0.04,1554,133.5,12.50,16.40,0.10,
1733528761.8982193,33.4313839,-111.9291751,4.043000221252441,16.70,9.09,0.04,1554,133.5,12.51,16.36,0.03,
1733528762.9005518,33.4313894,-111.929179,4.043000221252441,16.71,9.09,0.04,1554,133.5,12.50,15.99,0.09,
1733528763.8981943,33.4313945,-111.9291842,4.020999908447266,16.71,9.09,0.04,1554,133.5,12.50,16.11,0.10,
1733528764.8977964,33.4313989,-111.9291904,4.0,16.73,9.09,0.04,1553,133.5,12.49,16.63,0.15,
1733528765.8971453,33.4314011,-111.929194,4.013000011444092,16.75,9.09,0.03,1553,133.5,12.49,16.22,0.09,
1733528766.8968894,33.4314012,-111.9291942,3.9649999141693115,16.76,9.09,0.04,1553,133.5,12.49,16.49,0.11,
1733528767.8989851,33.4314106,-111.9292094,3.9649999141693115,16.76,9.09,0.04,1554,133.5,12.49,15.80,0.05,
1733528768.8998814,33.4314157,-111.9292143,3.9800000190734863,16.76,9.09,0.04,1554,133.4,12.48,16.40,0.16,
1733528769.9061255,33.4314216,-111.9292171,4.019999980926514,16.76,9.09,0.04,1554,133.4,12.48,16.31,0.11,
1733528770.898784,33.4314279,-111.9292192,4.013000011444092,16.76,9.09,0.05,1554,133.4,12.48,16.08,0.06,
1733528771.897165,33.4314341,-111.9292197,4.021999835968018,16.76,9.09,0.04,1554,133.5,12.49,15.80,0.13,
1733528772.8980074,33.4314401,-111.9292194,4.01200008392334,16.76,9.09,0.04,1554,133.5,12.49,15.72,0.19,
1733528773.8999443,33.4314458,-111.9292174,3.9739999771118164,16.76,9.09,0.04,1554,133.5,12.48,15.99,0.20,
1733528774.905241,33.4314511,-111.9292142,3.937000036239624,16.76,9.09,0.04,1554,133.4,12.48,16.22,0.14,
1733528775.9053378,33.4314556,-111.9292092,3.9189999103546143,16.76,9.09,0.04,1554,133.4,12.49,16.02,0.14,
1733528776.904791,33.4314591,-111.9292029,3.927999973297119,16.76,9.09,0.04,1554,133.4,12.49,15.88,0.14,
1733528777.8976247,33.4314616,-111.9291958,3.9260001182556152,16.76,9.09,0.05,1553,133.4,12.48,15.78,0.14,
1733528778.8977394,33.4314626,-111.9291881,3.934999942779541,16.76,9.09,0.04,1553,133.4,12.48,15.98,0.17,
1733528779.9050107,33.4314613,-111.9291805,3.940000057220459,16.76,9.09,0.04,1554,133.4,12.48,16.25,0.13,
1733528780.9049609,33.4314589,-111.9291736,3.931999921798706,16.76,9.09,0.04,1553,133.4,12.48,15.92,0.14,
1733528781.9149394,33.4314566,-111.9291676,3.9110000133514404,16.76,9.09,0.04,1554,133.4,12.48,15.79,0.17,
1733528782.9052234,33.4314551,-111.9291642,3.9079999923706055,16.76,9.09,0.04,1554,133.4,12.48,15.98,0.11,
1733528783.9053,33.4314537,-111.9291616,3.8970000743865967,16.76,9.09,0.04,1554,133.4,12.48,16.89,0.15,
1733528784.9152908,33.4314527,-111.9291597,3.888000011444092,16.76,9.09,0.03,1554,133.4,12.48,17.34,0.11,
1733528785.9050045,33.4314518,-111.9291583,3.86899995803833,16.76,9.09,0.03,1554,133.4,12.48,17.86,0.16,
1733528786.9037907,33.431451,-111.9291563,3.861999988555908,16.76,9.09,0.02,1554,133.4,12.48,18.62,0.19,
1733528787.904197,33.4314488,-111.9291525,3.8519999980926514,16.76,9.09,0.01,1554,133.4,12.48,17.55,0.11,
1733528788.9042115,33.4314453,-111.9291486,3.8459999561309814,16.75,9.09,0.04,1554,133.4,12.48,16.71,0.15,
1733528789.9345484,33.4314406,-111.9291453,3.8410000801086426,16.76,9.09,0.05,1553,133.3,12.48,16.04,0.08,
1733528790.92665,33.4314356,-111.9291423,3.8399999141693115,16.76,9.09,0.04,1553,133.3,12.47,15.82,0.16,
1733528791.915001,33.4314301,-111.92914,3.8329999446868896,16.76,9.09,0.04,1554,133.3,12.48,15.80,0.08,
1733528792.9150355,33.4314243,-111.9291381,3.8299999237060547,16.75,9.09,0.04,1554,133.3,12.47,15.75,0.12,
1733528793.9140842,33.4314178,-111.9291366,3.8340001106262207,16.74,9.09,0.04,1554,133.3,12.48,15.67,0.04,
1733528794.9149497,33.4314114,-111.9291352,3.8450000286102295,16.73,9.09,0.04,1554,133.3,12.48,15.91,0.09,
1733528795.9146426,33.4314054,-111.9291339,3.865000009536743,16.67,9.09,0.04,1555,133.3,12.49,16.15,0.14,
1733528796.9144113,33.431399,-111.9291325,3.8989999294281006,16.63,9.09,0.04,1556,133.3,12.50,16.32,0.14,
1733528797.9160163,33.4313932,-111.9291313,3.9549999237060547,16.66,9.09,0.04,1553,133.3,12.49,16.27,0.06,
1733528798.9233475,33.4313872,-111.9291301,3.996999979019165,16.68,9.09,0.04,1553,133.2,12.49,15.87,0.10,
1733528799.923811,33.4313813,-111.9291288,4.007999897003174,16.71,9.09,0.04,1553,133.2,12.48,16.30,0.06,
1733528800.9232671,33.4313783,-111.9291282,4.014999866485596,16.74,9.09,0.04,1553,133.2,12.47,16.17,0.04,
1733528801.9314537,33.4313781,-111.9291281,4.0289998054504395,16.75,9.09,0.04,1553,133.2,12.47,16.25,0.13,
1733528802.9238029,33.4313644,-111.9291248,4.01800012588501,16.75,9.09,0.04,1553,133.2,12.47,16.38,0.13,
1733528803.933593,33.4313585,-111.9291231,4.026000022888184,16.76,9.09,0.04,1554,133.2,12.46,16.25,0.08,
1733528804.934062,33.4313523,-111.9291216,4.026000022888184,16.76,9.09,0.04,1553,133.2,12.46,16.37,0.02,
1733528805.9239395,33.4313461,-111.9291203,4.050000190734863,16.77,9.09,0.04,1553,133.2,12.46,16.11,0.11,
1733528806.9343965,33.4313397,-111.929119,4.052999973297119,16.76,9.09,0.04,1553,133.2,12.46,16.34,0.09,
1733528807.9331307,33.4313333,-111.929118,4.046000003814697,16.77,9.09,0.04,1554,133.2,12.46,16.02,0.11,
1733528808.923164,33.4313271,-111.9291169,4.0320000648498535,16.77,9.09,0.04,1554,133.2,12.46,15.96,0.09,
1733528809.9229074,33.4313211,-111.9291158,4.041999816894531,16.78,9.09,0.04,1554,133.2,12.46,15.76,0.14,
1733528810.933469,33.4313151,-111.9291148,4.046000003814697,16.77,9.09,0.04,1554,133.1,12.45,15.60,0.14,
1733528811.9333668,33.431309,-111.9291139,4.031000137329102,16.77,9.09,0.04,1554,133.1,12.45,15.86,0.13,
1733528812.9385478,33.4313033,-111.9291133,4.035999774932861,16.78,9.09,0.04,1553,133.1,12.45,15.54,0.11,
1733528813.9380069,33.4312987,-111.9291125,4.064000129699707,16.78,9.09,0.04,1554,133.2,12.45,15.96,0.11,
1733528814.9329865,33.4312954,-111.9291122,4.076000213623047,16.78,9.09,0.03,1554,133.2,12.45,16.63,0.07,
1733528815.9333413,33.4312925,-111.9291119,4.073999881744385,16.78,9.09,0.04,1553,133.2,12.45,16.99,0.13,
1733528816.9364464,33.4312897,-111.9291117,4.080999851226807,16.78,9.09,0.03,1554,133.2,12.45,17.27,0.04,
1733528817.997379,33.4312849,-111.9291112,4.084000110626221,16.78,9.09,0.03,1554,133.2,12.45,17.44,0.14,
1733528818.997762,33.431282,-111.9291111,4.073999881744385,16.78,9.09,0.05,1554,133.2,12.45,17.58,0.11,
1733528819.9325516,33.4312806,-111.9291117,4.068999767303467,16.79,9.09,0.03,1553,133.2,12.45,17.45,0.06,
1733528820.9329183,33.4312787,-111.929113,4.074999809265137,16.79,9.09,0.02,1554,133.2,12.45,18.05,0.13,
1733528821.9970806,33.4312748,-111.9291172,4.103000164031982,16.78,9.09,0.02,1554,133.2,12.45,17.54,0.13,
1733528822.9988024,33.4312702,-111.9291211,4.105000019073486,16.77,9.09,0.03,1554,133.2,12.45,16.23,0.15,
1733528823.9983816,33.4312658,-111.9291248,4.119999885559082,16.78,9.09,0.04,1553,133.2,12.45,16.18,0.11,
1733528824.9435816,33.4312613,-111.9291279,4.124000072479248,16.78,9.09,0.03,1553,133.2,12.45,16.14,0.12,
1733528825.9510589,33.4312561,-111.9291305,4.11299991607666,16.77,9.09,0.03,1554,133.2,12.45,16.21,0.09,
1733528826.9435728,33.4312505,-111.9291322,4.1020002365112305,16.77,9.10,0.03,1554,133.1,12.45,16.08,0.06,
1733528827.9438918,33.4312445,-111.9291337,4.118000030517578,16.78,9.09,0.03,1554,133.1,12.45,16.11,0.12,
1733528828.946292,33.4312386,-111.9291349,4.130000114440918,16.78,9.09,0.04,1554,133.1,12.45,16.16,0.09,
1733528829.9430969,33.4312322,-111.9291362,4.125999927520752,16.77,9.09,0.04,1554,133.2,12.46,15.83,0.10,
1733528830.9454937,33.431226,-111.9291376,4.135000228881836,16.75,9.09,0.04,1554,133.2,12.46,16.20,0.12,
1733528831.9973745,33.4312194,-111.9291394,4.14900016784668,16.75,9.09,0.04,1554,133.2,12.46,15.79,0.12,
1733528832.9976046,33.4312131,-111.929141,4.164999961853027,16.74,9.09,0.03,1554,133.2,12.46,15.69,0.03,
1733528833.997453,33.4312068,-111.9291429,4.158999919891357,16.74,9.09,0.04,1554,133.2,12.46,15.69,0.09,
1733528834.9974704,33.4312006,-111.9291448,4.158999919891357,16.75,9.09,0.04,1554,133.2,12.46,15.86,0.01,
1733528835.9991565,33.4311942,-111.9291468,4.164000034332275,16.75,9.09,0.04,1554,133.2,12.47,15.73,0.08,
1733528836.9971173,33.4311876,-111.929149,4.144000053405762,16.75,9.09,0.04,1554,133.2,12.47,15.81,0.10,
1733528837.9976091,33.4311814,-111.9291511,4.163000106811523,16.74,9.09,0.04,1554,133.2,12.47,15.65,0.10,
1733528838.9973514,33.4311756,-111.9291531,4.169000148773193,16.74,9.09,0.04,1554,133.2,12.47,15.65,0.06,
1733528839.997138,33.4311701,-111.9291551,4.170000076293945,16.73,9.09,0.04,1554,133.2,12.47,15.57,0.07,
1733528840.997245,33.4311647,-111.929157,4.1570000648498535,16.73,9.09,0.04,1554,133.2,12.47,15.54,0.12,
1733528841.9971619,33.4311646,-111.9291571,4.1570000648498535,16.71,9.09,0.04,1554,133.2,12.48,15.57,0.10,
1733528842.9971514,33.4311565,-111.9291601,4.170000076293945,16.71,9.09,0.04,1554,133.2,12.48,16.34,0.15,
1733528843.9975462,33.4311541,-111.929161,4.151000022888184,16.71,9.09,0.03,1554,133.2,12.48,16.81,0.05,
1733528844.9978857,33.4311519,-111.9291615,4.136000156402588,16.72,9.09,0.03,1554,133.3,12.48,17.29,0.11,
1733528845.997149,33.4311503,-111.9291619,4.14300012588501,16.72,9.09,0.03,1554,133.3,12.48,16.99,0.08,
1733528846.9994154,33.4311492,-111.9291621,4.1579999923706055,16.72,9.10,0.03,1554,133.3,12.48,17.20,0.12,
1733528847.998031,33.4311484,-111.9291624,4.150000095367432,16.72,9.09,0.03,1555,133.3,12.48,17.70,0.12,
1733528849.0031707,33.4311473,-111.9291623,4.164000034332275,16.72,9.10,0.03,1554,133.3,12.48,18.50,0.07,
1733528849.9973495,33.4311458,-111.9291627,4.181000232696533,16.73,9.09,0.03,1554,133.3,12.48,18.46,0.12,
1733528850.9997056,33.4311417,-111.9291635,4.177999973297119,16.73,9.09,0.02,1554,133.3,12.48,17.46,0.14,
1733528852.0048873,33.431137,-111.9291648,4.176000118255615,16.73,9.09,0.03,1554,133.3,12.48,16.47,0.11,
1733528852.9974952,33.4311319,-111.9291666,4.171999931335449,16.73,9.09,0.03,1554,133.3,12.48,15.71,0.11,
1733528853.9982183,33.4311267,-111.9291687,4.1620001792907715,16.73,9.09,0.03,1554,133.3,12.48,15.96,0.10,
1733528854.9977107,33.4311215,-111.9291708,4.1539998054504395,16.73,9.09,0.03,1555,133.3,12.48,16.04,0.06,
1733528856.001506,33.4311163,-111.9291727,4.179999828338623,16.73,9.10,0.03,1554,133.3,12.48,16.24,0.09,
1733528856.997919,33.4311107,-111.9291746,4.176000118255615,16.74,9.09,0.03,1554,133.3,12.48,16.01,0.14,
1733528857.9978037,33.4311051,-111.9291766,4.175000190734863,16.75,9.09,0.04,1554,133.3,12.48,15.69,0.12,
1733528858.9984937,33.4310993,-111.9291782,4.164999961853027,16.76,9.09,0.04,1554,133.3,12.47,15.74,0.12,
1733528860.0007544,33.4310935,-111.9291795,4.178999900817871,16.77,9.09,0.03,1554,133.4,12.48,15.76,0.13,
1733528860.9993849,33.4310877,-111.9291807,4.1539998054504395,16.77,9.09,0.04,1554,133.4,12.48,15.92,0.13,
1733528861.9987116,33.4310818,-111.9291822,4.122000217437744,16.77,9.09,0.03,1555,133.4,12.48,15.85,0.13,
1733528862.9988115,33.431076,-111.9291838,4.11299991607666,16.77,9.09,0.04,1555,133.4,12.48,15.65,0.13,
1733528863.997908,33.4310703,-111.9291853,4.118000030517578,16.77,9.09,0.04,1555,133.4,12.48,15.43,0.06,
1733528864.9985297,33.4310645,-111.9291864,4.11299991607666,16.77,9.09,0.04,1554,133.4,12.48,15.61,0.13,
1733528866.000911,33.4310587,-111.9291878,4.118000030517578,16.77,9.09,0.04,1554,133.4,12.48,15.47,0.12,
1733528866.9981675,33.4310531,-111.9291892,4.145999908447266,16.76,9.09,0.04,1555,133.4,12.48,15.35,0.08,
1733528868.0007906,33.4310475,-111.9291907,4.127999782562256,16.76,9.09,0.04,1554,133.4,12.48,15.36,0.12,
1733528868.9985354,33.4310422,-111.9291921,4.122000217437744,16.77,9.09,0.03,1554,133.4,12.48,15.39,0.11,
1733528869.9996421,33.4310368,-111.9291935,4.113999843597412,16.77,9.08,0.04,1553,133.4,12.48,15.58,0.15,
1733528870.9971004,33.4310312,-111.9291947,4.103000164031982,16.77,9.08,0.03,1553,133.4,12.48,15.29,0.15,
1733528871.9987094,33.4310256,-111.9291957,4.081999778747559,16.77,9.08,0.04,1553,133.5,12.48,15.44,0.12,
1733528872.998927,33.4310198,-111.9291967,4.105000019073486,16.76,9.08,0.04,1554,133.5,12.49,15.33,0.06,
1733528874.0035493,33.4310136,-111.929198,4.10699987411499,16.76,9.08,0.04,1554,133.5,12.49,15.39,0.11,
1733528875.0014708,33.4310073,-111.9291992,4.111999988555908,16.76,9.08,0.03,1554,133.5,12.49,15.57,0.17,
1733528875.9995658,33.4310011,-111.9292006,4.144000053405762,16.76,9.08,0.04,1554,133.5,12.49,15.48,0.09,
1733528877.0047607,33.4309948,-111.9292023,4.14300012588501,16.76,9.08,0.04,1554,133.5,12.49,15.28,0.14,
1733528877.9972885,33.4309902,-111.9292034,4.124000072479248,16.76,9.08,0.04,1554,133.5,12.49,15.46,0.15,
1733528878.9970462,33.4309901,-111.9292034,4.136000156402588,16.77,9.08,0.04,1554,133.5,12.49,15.30,0.12,
1733528879.998387,33.4309759,-111.9292065,4.145999908447266,16.77,9.08,0.04,1554,133.5,12.49,15.45,0.07,
1733528881.001626,33.4309698,-111.9292076,4.117000102996826,16.77,9.08,0.04,1554,133.5,12.49,15.54,0.12,
