type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
cold,2.8923,3.1257,9.0919,0.0000,0.941020,False
cold,-1.2668,-3.0676,9.0919,0.0000,0.941028,False
cold,0.3607,-3.1100,9.0919,0.0000,0.941045,False
hot,3.3263,2.7863,9.0919,-0.0000,0.941052,False
cold,-1.3392,-3.0252,9.0919,0.0000,0.941054,False
hot,3.1816,2.4894,9.0919,-0.0000,0.941059,False
cold,3.1455,2.6591,9.0919,0.0000,0.941068,False
cold,-1.8455,-2.6434,9.0919,0.0000,0.941068,False
hot,-1.7008,-2.8979,9.0919,-0.0000,0.941069,False
cold,-1.5562,-2.9403,9.0919,0.0000,0.941084,False
hot,2.9285,3.0833,9.0919,-0.0000,0.941095,False
cold,3.0370,2.7439,9.0919,0.0000,0.941107,False
cold,-1.7370,-2.9403,9.0919,0.0000,0.941113,False
cold,3.0008,2.9984,9.0919,0.0000,0.941113,False
cold,3.1816,2.8712,9.0919,0.0000,0.941136,False
cold,2.9285,2.9984,9.0919,0.0000,0.941147,False
cold,3.3986,2.7863,9.0919,0.0000,0.941149,False
cold,2.8561,2.9560,9.0919,0.0000,0.941157,False
cold,3.3625,3.1257,9.0919,0.0000,0.941164,False
hot,3.4348,2.9984,9.0919,-0.0000,0.941174,False
cold,2.9646,3.0409,9.0919,0.0000,0.941176,False
hot,3.0008,3.0833,9.0919,-0.0000,0.941180,False
cold,-0.9413,-3.0676,9.0919,0.0000,0.941181,False
cold,2.9646,2.9984,9.0919,0.0000,0.941182,False
cold,3.2901,2.5318,9.0919,0.0000,0.941188,False
hot,-1.7731,-3.0676,9.0919,-0.0000,0.941193,False
hot,3.3263,2.7439,9.0919,-0.0000,0.941196,False
hot,2.6030,2.7863,9.0919,0.0000,0.941203,False
cold,-1.7731,-2.6010,9.0919,0.0000,0.941205,False
cold,2.9285,3.1257,9.0919,0.0000,0.941221,False
hot,3.2901,3.0833,9.0919,-0.0000,0.941223,False
hot,3.0731,3.0833,9.0919,-0.0000,0.941242,False
hot,3.1816,2.7863,9.0919,-0.0000,0.941245,False
hot,3.4348,2.7863,9.0919,-0.0000,0.941245,False
hot,3.4710,2.5318,9.0919,-0.0000,0.941249,False
hot,3.1816,2.7015,9.0919,-0.0000,0.941259,False
hot,3.2540,2.8288,9.0919,-0.0000,0.941265,False
cold,-1.1222,-3.0676,9.0919,0.0000,0.941265,False
hot,3.2178,2.7439,9.0919,-0.0000,0.941272,False
hot,3.3263,2.1925,9.0919,-0.0000,0.941283,False
hot,-1.6646,-2.8979,9.0919,-0.0000,0.941288,False
cold,-1.6285,-2.9403,9.0919,0.0000,0.941289,False
hot,0.6500,-3.1100,9.0919,-0.0000,0.941301,False
cold,2.6391,3.1257,9.0919,0.0000,0.941302,False
hot,3.2901,2.9984,9.0919,-0.0000,0.941306,False
cold,0.3968,-3.0676,9.0919,0.0000,0.941313,False
hot,3.0731,2.9984,9.0919,-0.0000,0.941314,False
cold,3.1455,2.9136,9.0919,0.0000,0.941319,False
cold,3.2178,3.0409,9.0919,0.0000,0.941335,False
hot,-1.5562,-3.1100,9.0919,-0.0000,0.941347,False
hot,2.4945,2.7863,9.0919,0.0000,0.941349,False
cold,3.1816,2.7863,9.0919,0.0000,0.941351,False
cold,-1.7370,-2.6010,9.0919,0.0000,0.941354,False
cold,3.2901,2.9560,9.0919,0.0000,0.941354,False
hot,3.3263,2.4894,9.0919,-0.0000,0.941356,False
cold,-1.0498,-3.0676,9.0919,0.0000,0.941360,False
hot,3.2178,2.4894,9.0919,-0.0000,0.941364,False
cold,-1.2307,-3.0676,9.0919,0.0000,0.941368,False
cold,-1.5923,-3.0676,9.0919,0.0000,0.941373,False
hot,3.3986,2.7015,9.0919,-0.0000,0.941374,False
cold,2.9646,3.1257,9.0919,0.0000,0.941378,False
cold,-0.8690,-3.1100,9.0919,0.0000,0.941378,False
cold,-1.8093,-2.8131,9.0919,0.0000,0.941379,False
hot,3.1816,2.6591,9.0919,-0.0000,0.941390,False
cold,-1.8455,-2.7707,9.0919,0.0000,0.941411,False
cold,3.4710,2.5318,9.0919,0.0000,0.941423,False
cold,-1.7731,-2.5586,9.0919,0.0000,0.941423,False
cold,3.3625,2.7015,9.0919,0.0000,0.941430,False
hot,3.4348,2.7439,9.0919,-0.0000,0.941438,False
cold,-0.9052,-3.1100,9.0919,0.0000,0.941442,False
cold,3.2178,2.8712,9.0919,0.0000,0.941443,False
hot,3.2901,2.7863,9.0919,-0.0000,0.941445,False
cold,2.6391,3.0833,9.0919,0.0000,0.941445,False
cold,-1.5562,-2.8979,9.0919,0.0000,0.941450,False
cold,-1.3030,-3.0676,9.0919,0.0000,0.941451,False
cold,3.0370,2.9136,9.0919,0.0000,0.941455,False
cold,-1.7008,-2.7707,9.0919,0.0000,0.941460,False
hot,3.2540,2.9560,9.0919,-0.0000,0.941467,False
hot,3.0370,2.9560,9.0919,-0.0000,0.941468,False
hot,3.4348,2.1925,9.0919,-0.0000,0.941471,False
cold,3.1455,2.8288,9.0919,0.0000,0.941483,False
cold,-1.8093,-2.8979,9.0919,0.0000,0.941484,False
hot,-1.8455,-2.8131,9.0919,-0.0000,0.941487,False
cold,2.8923,3.0409,9.0919,0.0000,0.941488,False
cold,-1.7370,-2.8979,9.0919,0.0000,0.941489,False
hot,2.5306,2.7015,9.0919,0.0000,0.941493,False
cold,-1.5562,-2.9828,9.0919,0.0000,0.941504,False
cold,-1.7008,-2.8979,9.0919,0.0000,0.941508,False
cold,-1.7731,-2.5161,9.0919,0.0000,0.941516,False
cold,3.3263,2.7439,9.0919,0.0000,0.941521,False
hot,-1.7731,-3.1100,9.0919,-0.0000,0.941524,False
hot,3.4710,3.0409,9.0919,-0.0000,0.941526,False
cold,-1.8455,-3.1100,9.0919,0.0000,0.941546,False
cold,3.4710,3.0833,9.0919,0.0000,0.941549,False
cold,-1.5200,-2.9828,9.0919,0.0000,0.941584,False
cold,2.7115,3.0409,9.0919,0.0000,0.941587,False
cold,2.8561,2.9984,9.0919,0.0000,0.941594,False
cold,3.1455,2.7863,9.0919,0.0000,0.941594,False
hot,3.0370,2.8288,9.0919,-0.0000,0.941597,False
hot,-1.5200,-3.1100,9.0919,-0.0000,0.941599,False
hot,3.2178,3.1257,9.0919,-0.0000,0.941602,False
hot,3.4348,2.4470,9.0919,-0.0000,0.941643,False
cold,3.3986,2.8288,9.0919,0.0000,0.941650,False
hot,3.2901,2.4894,9.0919,-0.0000,0.941658,False
hot,3.2540,2.7863,9.0919,-0.0000,0.941663,False
cold,3.1816,2.9136,9.0919,0.0000,0.941665,False
cold,2.8561,3.0833,9.0919,0.0000,0.941666,False
cold,3.0370,2.7015,9.0919,0.0000,0.941674,False
cold,3.1455,3.0409,9.0919,0.0000,0.941679,False
cold,-1.5923,-3.0252,9.0919,0.0000,0.941680,False
cold,-1.5200,-3.0252,9.0919,0.0000,0.941692,False
hot,-1.8093,-2.7707,9.0919,-0.0000,0.941695,False
hot,-1.8455,-2.7282,9.0919,-0.0000,0.941705,False
cold,3.0370,2.8712,9.0919,0.0000,0.941707,False
cold,2.9285,2.7863,9.0919,0.0000,0.941716,False
cold,-1.4477,-2.9828,9.0919,0.0000,0.941718,False
cold,2.8200,3.0833,9.0919,0.0000,0.941721,False
cold,3.4348,2.6591,9.0919,0.0000,0.941722,False
