type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
cold,-0.6882,-2.8979,117.9368,-0.0000,0.939397,False
hot,2.1690,2.9984,117.9368,0.0000,0.939402,False
cold,2.8923,2.9984,117.9368,-0.0000,0.939407,False
hot,0.5777,-2.4313,117.9368,0.0000,0.939409,False
hot,2.8923,1.9379,117.9368,0.0000,0.939417,False
cold,3.0731,2.1500,117.9368,-0.0000,0.939419,False
hot,0.0352,-2.8131,117.9368,0.0000,0.939427,False
cold,0.5415,-3.1100,117.9368,-0.0000,0.939441,False
hot,-1.7008,-2.3465,117.9368,0.0000,0.939451,False
cold,-1.8093,-2.6434,117.9368,-0.0000,0.939452,False
cold,0.3245,-2.8979,117.9368,-0.0000,0.939455,False
hot,0.8308,-2.7707,117.9368,0.0000,0.939457,False
hot,-1.3392,-3.0252,117.9368,0.0000,0.939460,False
hot,0.8670,-2.7707,117.9368,0.0000,0.939463,False
cold,2.9285,2.9560,117.9368,-0.0000,0.939463,False
hot,-1.7370,-2.3465,117.9368,0.0000,0.939466,False
hot,2.4945,3.0833,117.9368,0.0000,0.939467,False
hot,0.6862,-2.3465,117.9368,0.0000,0.939467,False
hot,-0.7967,-2.5161,117.9368,0.0000,0.939468,False
cold,-0.0010,-2.9828,117.9368,-0.0000,0.939471,False
cold,0.6500,-2.6434,117.9368,-0.0000,0.939473,False
cold,-1.5923,-2.6010,117.9368,-0.0000,0.939479,False
cold,-0.0372,-2.6858,117.9368,-0.0000,0.939479,False
cold,-0.7243,-2.9403,117.9368,-0.0000,0.939485,False
hot,-0.5435,-2.4737,117.9368,0.0000,0.939492,False
cold,3.4710,1.6834,117.9368,-0.0000,0.939500,False
hot,3.4348,1.6834,117.9368,0.0000,0.939502,False
cold,1.6988,3.0409,117.9368,-0.0000,0.939503,False
cold,2.4945,2.9560,117.9368,-0.0000,0.939505,False
cold,2.4583,2.9984,117.9368,-0.0000,0.939506,False
cold,2.8561,3.0409,117.9368,-0.0000,0.939508,False
cold,-0.0010,-2.7707,117.9368,-0.0000,0.939509,False
cold,-1.5562,-3.0252,117.9368,-0.0000,0.939510,False
cold,3.0370,2.3621,117.9368,-0.0000,0.939511,False
hot,-1.3392,-2.1768,117.9368,0.0000,0.939518,False
hot,3.1093,1.9379,117.9368,0.0000,0.939522,False
cold,-0.6520,-2.8555,117.9368,-0.0000,0.939530,False
hot,2.9285,2.1500,117.9368,0.0000,0.939533,False
hot,0.7947,-2.9403,117.9368,0.0000,0.939533,False
cold,0.4692,-2.6434,117.9368,-0.0000,0.939540,False
hot,-1.1222,-2.3465,117.9368,0.0000,0.939547,False
hot,2.8561,2.9136,117.9368,0.0000,0.939547,False
hot,0.2160,-2.9828,117.9368,0.0000,0.939548,False
hot,3.4710,1.5562,117.9368,0.0000,0.939549,False
hot,-0.2903,-2.5586,117.9368,0.0000,0.939553,False
cold,-0.0372,-2.8555,117.9368,-0.0000,0.939555,False
cold,-0.0733,-2.9828,117.9368,-0.0000,0.939555,False
cold,-0.9413,-2.8979,117.9368,-0.0000,0.939561,False
hot,-0.9413,-2.6434,117.9368,0.0000,0.939563,False
cold,3.1093,2.6591,117.9368,-0.0000,0.939565,False
cold,0.1075,-2.9828,117.9368,-0.0000,0.939567,False
cold,3.4348,2.4046,117.9368,-0.0000,0.939568,False
hot,-0.3265,-3.1100,117.9368,0.0000,0.939570,False
cold,3.2178,1.8955,117.9368,-0.0000,0.939573,False
hot,3.4710,1.7258,117.9368,0.0000,0.939579,False
cold,2.8561,2.4470,117.9368,-0.0000,0.939579,False
cold,3.0731,2.5742,117.9368,-0.0000,0.939580,False
hot,-0.1457,-2.9828,117.9368,0.0000,0.939591,False
hot,0.5053,-3.0252,117.9368,0.0000,0.939592,False
cold,2.8923,2.3621,117.9368,-0.0000,0.939593,False
hot,0.3607,-2.8555,117.9368,0.0000,0.939595,False
cold,1.9882,3.1257,117.9368,-0.0000,0.939603,False
hot,-0.5435,-2.6010,117.9368,0.0000,0.939606,False
hot,1.3733,-2.9828,117.9368,0.0000,0.939610,False
hot,-1.7370,-2.3040,117.9368,0.0000,0.939610,False
cold,0.2160,-2.8979,117.9368,-0.0000,0.939614,False
cold,0.2883,-3.0252,117.9368,-0.0000,0.939615,False
hot,0.1437,-3.0252,117.9368,0.0000,0.939615,False
cold,-1.2668,-3.1100,117.9368,-0.0000,0.939629,False
cold,2.7476,2.9560,117.9368,-0.0000,0.939634,False
