type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
cold,3.1816,2.9984,8.9992,-0.0000,0.941608,False
hot,3.3263,2.7439,8.9992,0.0000,0.941627,False
cold,3.3986,2.6591,8.9992,-0.0000,0.941637,False
cold,3.3625,2.7439,8.9992,-0.0000,0.941638,False
hot,-1.2668,-3.0676,8.9992,-0.0000,0.941679,False
cold,3.0370,3.0409,8.9992,-0.0000,0.941688,False
cold,3.3625,3.1257,8.9992,-0.0000,0.941703,False
cold,3.3263,2.7863,8.9992,-0.0000,0.941711,False
hot,-1.8455,-2.6010,8.9992,-0.0000,0.941715,False
hot,-1.5562,-2.7707,8.9992,-0.0000,0.941721,False
cold,-1.7370,-2.9403,8.9992,0.0000,0.941738,False
hot,-1.7008,-3.1100,8.9992,0.0000,0.941750,False
hot,3.3263,2.8288,8.9992,0.0000,0.941751,False
hot,-1.0137,-3.1100,8.9992,-0.0000,0.941759,False
hot,3.3986,2.7863,8.9992,0.0000,0.941765,False
hot,3.3986,2.7015,8.9992,0.0000,0.941781,False
cold,3.4348,2.8712,8.9992,-0.0000,0.941791,False
hot,3.2178,3.1257,8.9992,0.0000,0.941798,False
hot,3.4710,3.0409,8.9992,0.0000,0.941804,False
hot,-1.8093,-2.5586,8.9992,-0.0000,0.941807,False
hot,3.3986,2.9984,8.9992,0.0000,0.941819,False
cold,3.4710,3.0409,8.9992,-0.0000,0.941831,False
hot,3.2540,2.8712,8.9992,0.0000,0.941834,False
cold,-1.8455,-2.7707,8.9992,0.0000,0.941837,False
cold,3.1816,2.5742,8.9992,-0.0000,0.941856,False
cold,3.4710,2.8288,8.9992,-0.0000,0.941864,False
hot,-1.2668,-2.9403,8.9992,-0.0000,0.941865,False
cold,3.1455,3.0409,8.9992,-0.0000,0.941868,False
cold,3.1455,2.6167,8.9992,-0.0000,0.941869,False
hot,-1.8455,-2.5161,8.9992,-0.0000,0.941881,False
cold,2.9285,3.0409,8.9992,-0.0000,0.941882,False
hot,3.4710,2.9136,8.9992,0.0000,0.941890,False
hot,-1.7370,-2.6858,8.9992,-0.0000,0.941900,False
hot,3.4348,2.8712,8.9992,0.0000,0.941900,False
hot,-1.6646,-3.1100,8.9992,0.0000,0.941904,False
hot,3.4348,2.6591,8.9992,0.0000,0.941911,False
cold,3.3625,2.9560,8.9992,-0.0000,0.941919,False
cold,3.2540,3.0409,8.9992,-0.0000,0.941933,False
cold,3.2901,2.8288,8.9992,-0.0000,0.941961,False
hot,-1.8093,-3.1100,8.9992,0.0000,0.941967,False
hot,-1.5562,-2.7282,8.9992,-0.0000,0.941989,False
cold,-1.7731,-2.8979,8.9992,0.0000,0.942007,False
cold,2.9285,2.9984,8.9992,-0.0000,0.942011,False
hot,3.4348,2.7015,8.9992,0.0000,0.942013,False
hot,-1.0498,-3.1100,8.9992,-0.0000,0.942026,False
hot,-1.0498,-3.0676,8.9992,-0.0000,0.942028,False
hot,-1.8455,-2.6434,8.9992,-0.0000,0.942034,False
cold,3.2901,2.6591,8.9992,-0.0000,0.942044,False
hot,3.3625,2.5742,8.9992,0.0000,0.942047,False
cold,-1.5562,-3.0252,8.9992,0.0000,0.942060,False
hot,3.4710,2.9984,8.9992,0.0000,0.942079,False
cold,3.0370,2.9984,8.9992,-0.0000,0.942082,False
hot,3.2901,2.9984,8.9992,0.0000,0.942084,False
hot,-1.4115,-2.8555,8.9992,-0.0000,0.942111,False
cold,3.1816,2.6591,8.9992,-0.0000,0.942117,False
hot,3.2901,2.9136,8.9992,0.0000,0.942129,False
cold,-1.8093,-2.8131,8.9992,0.0000,0.942137,False
cold,3.1816,3.1257,8.9992,-0.0000,0.942149,False
cold,3.2540,2.7863,8.9992,-0.0000,0.942155,False
hot,3.3986,3.1257,8.9992,0.0000,0.942165,False
hot,-1.6285,-3.1100,8.9992,0.0000,0.942173,False
hot,3.3625,2.7863,8.9992,0.0000,0.942177,False
hot,3.4710,2.8288,8.9992,0.0000,0.942191,False
hot,3.2540,3.0409,8.9992,0.0000,0.942192,False
hot,0.7223,-2.9403,8.9992,-0.0000,0.942193,False
hot,-0.9052,-3.1100,8.9992,-0.0000,0.942201,False
cold,3.2540,2.5318,8.9992,-0.0000,0.942202,False
cold,3.1816,2.7863,8.9992,-0.0000,0.942211,False
hot,0.6862,-2.9828,8.9992,-0.0000,0.942227,False
hot,0.7223,-3.0676,8.9992,-0.0000,0.942251,False
cold,3.3263,2.8712,8.9992,-0.0000,0.942261,False
cold,3.0370,2.9560,8.9992,-0.0000,0.942265,False
cold,2.8923,3.0833,8.9992,-0.0000,0.942276,False
